unit_id,Region,Country,Urban Rural,Distance from Exchange,Technology,Market Class,24 hr average download speed,24 hour average minimum speed download,24 hour average maximum download speed,Peak average download speed,Peak average minimum speed download,Peak average maximum download speed,24 hr average upload speed,24 hour average minimum speed upload,24 hour average maximum upload speed,Peak average upload speed,Peak average minimum speed upload,Peak average maximum upload speed,24 hour DNS Failure ,Peak DNS Failure ,24 hour DNS ,Peak DNS ,24 hour Jitter Upstream,Peak Jitter Upstream,24 hour Jitter Downstream,Peak Jitter Downstream,24 hour Latency,Peak Latency,24 hour packet loss,Peak packet loss,24 hour time to load webpage,Peak time to load webpage,Disconnections,24 hour - Youtube UHD,24 hour - Youtube HD,24 hour - Youtube SD,24 hour - Youtube failure,24 hour - Youtube Start-up delay,Peak - Youtube UHD,Peak - Youtube HD,Peak - Youtube SD,Peak - Youtube failure,Peak- Youtube Start-up delay,24 hour - Netflix UHD,24 hour - Netflix HD,24 hour - Netflix SD,24 hour - Netflix failure,24 hour - Netflix Start-up delay,Peak - Netflix UHD,Peak - Netflix HD,Peak - Netflix SD,Peak - Netflix failure,Peak- Netflix Start-up delay,24 hour - iPlayer UHD,24 hour - iPlayer HD,24 hour - iPlayer SD,24 hour - iPlayer failure,24 hour - iPlayer Start-up delay,Peak - iPlayer UHD,Peak - iPlayer HD,Peak - iPlayer SD,Peak - iPlayer failure,Peak- iPlayer Start-up delay
532372,West Midlands,England,Rural,1201 to 1300m,FTTC,B,50.84138668,49.05398116,51.24395587,50.82028901,49.55137394,51.18029755,9.818034462,9.737481806,9.835577806,9.816317261,9.616376,9.83684,0,0,10.4562881,10.39061948,0.21407143,0.21873333,0.22154247,0.23392308,9.18437174,9.18285635,0.0006,0,111.2815034,110.6443812,0.6774,0.1456,0.8437,0.0108,0,624.1859838,0.1613,0.8387,0,0,613.3618441,1,0,0,0,723.7908997,1,0,0,0,754.8222568,0,1,0,0,425.8699892,0,1,0,0,428.9229086
821295,London,England,Urban,1201 to 1300m,FTTC,B,59.22403683,58.34127613,59.29411923,59.19955853,58.57388955,59.28055794,13.99343493,11.34302013,14.45639252,14.0390469,1.425656,14.575952,0.0004,0.0005,12.932851,12.53443102,0.2905766,0.28803371,0.22784034,0.22906818,5.01249386,4.99990556,0.0001,0.0004,266.838331,292.2052011,0.0323,0.1463,0.8428,0.0108,0,1043.741791,0.1639,0.8361,0,0,1027.558563,1,0,0,0,1173.464788,1,0,0,0,1277.834687,0,1,0,0,1212.441078,0,1,0,0,1342.787418
813795,East Midlands,England,Urban,1201 to 1300m,Cable,B,372.3460155,313.7059528,384.1863969,372.2952714,327.7008472,383.9599959,36.91302833,36.46974555,36.95325136,36.90755888,36.76896,36.984488,0,0,12.03615438,12.2284325,1.66881918,1.88359341,0.2392623,0.2846413,16.1188834,16.34124324,0.0002,0.0002,284.1164931,272.6090275,0.0645,0.1459,0.8432,0.0108,0,660.0759514,0.1613,0.8387,0,0,651.8729893,1,0,0,0,309.435531,1,0,0,0,354.018871,0,1,0,0,729.6944504,0,1,0,0,752.7548449
816891,London,England,Urban,1201 to 1300m,FTTC,B,27.980738,27.1519784,28.12537787,27.95150271,27.21513076,28.13686069,5.560340326,5.210170934,5.704037066,5.547290699,3.855384,5.75628,0.0001,0.0003,14.56261587,14.88260532,0.44099375,0.46904,0.28229063,0.28395946,6.31510815,6.43132927,0.0003,0.0008,388.3971667,425.1187296,0.0323,0.1667,0.8214,0.0119,0,811.9749286,0.1852,0.8148,0,0,888.5684444,1,0,0,0,1619.3565,1,0,0,0,1783.86525,0,1,0,0,1260.852435,0,1,0,0,1429.478481
947770,West Midlands,England,Rural,1201 to 1300m,FTTC,B,28.62382785,27.87667716,28.76263303,28.60010891,28.1896351,28.71874219,6.925800068,6.850260129,6.958928774,6.931133737,6.609192,7.764832,0,0,12.43021593,12.3973807,0.31678571,0.31452857,0.46227329,0.46881818,11.38643733,11.42254286,0.0006,0.0001,336.779695,397.8002933,0.9677,0.1463,0.8415,0.0122,0,723.2429878,0.1481,0.8519,0,0,808.8832222,0.9884,0.0116,0,0,1523.469425,0.9643,0.0357,0,0,1728.24569,0,1,0,0,969.8458095,0,1,0,0,1075.345963
939756,South West,England,Urban,1201 to 1300m,FTTC,B,36.79019218,32.7943631,37.39359923,36.61457207,33.57191536,37.382912,9.304542934,9.124657806,9.336691871,9.293660641,8.284368,9.337208,0,0,8.54233712,8.27753898,0.42876901,0.42590805,0.39992394,0.45590698,12.76062586,12.75955191,0.0008,0.0004,150.5353983,153.1861492,0.1613,0.1409,0.8374,0.0217,0,494.3306179,0.163,0.8315,0.0054,0,497.558163,0.9808,0.0055,0.0137,0,971.1118329,0.9834,0.0055,0.011,0,1016.672079,0,0.9864,0.0136,0,996.1342481,0,0.9891,0.0109,0,941.9381616
940038,Scotland,Scotland,Rural,1201 to 1300m,FTTC,B,37.12802968,36.055688,37.32932533,37.10214635,36.40860267,37.32932533,6.8060605,6.691885334,6.855442666,6.798834353,6.59372,6.854224,0,0,8.52057729,8.36259953,0.94353571,0.879125,0.581,0.57977778,23.2973,23.29594118,0.0001,0,274.0390351,254.5217647,0,0.0303,0.9697,0,0,543.8733333,0,1,0,0,519.8289444,1,0,0,0,1268.207818,1,0,0,0,1447.173556,0,1,0,0,995.4583939,0,1,0,0,1191.464056
121252,East,England,Urban,1201 to 1300m,FTTC,B,66.67134303,66.25092671,66.86360852,66.6761498,66.622584,66.8204111,18.4437079,18.31188568,18.49767458,18.44272192,18.287528,18.532392,0.0002,0,12.86096704,12.90757055,0.30572253,0.31012088,0.33067033,0.34096739,6.32061728,6.31724044,0.0001,0.0002,96.75254321,97.90607143,0,0.1463,0.8428,0.0108,0,1037.174789,0.1613,0.8387,0,0,1023.933296,1,0,0,0,531.4040976,1,0,0,0,554.4454108,0,1,0,0,908.6028059,0,1,0,0,965.5310162
172406,Scotland,Scotland,Urban,1201 to 1300m,FTTC,B,37.97326709,37.15124145,38.63083127,37.5802032,35.929708,37.507876,7.953264348,7.697687385,7.846698462,7.827681391,6.195448,8.22296,0.0009,0,39.1132013,38.78119849,0.44078261,0.41511111,0.61617391,0.437,30.68683929,30.76968182,0.007,0,285.1511522,290.7051667,0.0645,0.2326,0.7674,0,0,1512.693,0.3684,0.6316,0,0,1678.191053,1,0,0,0,1038.003575,1,0,0,0,1087.644647,0,0.9762,0.0238,0,2587.906771,0,0.9444,0.0556,0,3303.681348
816675,North West,England,Urban,1201 to 1300m,FTTC,B,35.2477036,31.86897523,36.62406581,34.90981395,31.94565914,36.36933486,6.207354462,5.92116,6.377985334,6.1557905,5.111416,6.770288,0,0,14.37142154,14.12450295,0.37381457,0.35966667,0.76445395,1.11028571,16.06202304,19.08654348,0.0011,0.0024,340.7116755,411.7416111,0.2258,0.2143,0.7857,0,0,1158.810357,0.25,0.75,0,0,1203.258125,0.9756,0.0244,0,0,1428.304214,1,0,0,0,1778.480167,0,1,0,0,1274.541763,0,1,0,0,1361.186143
5071961,Yorkshire & Humberside,England,Urban,1301 to 1400m,ADSL,HULL,10.54726327,8.499091871,10.99161961,10.35800479,8.570369548,10.93997419,0.699338606,0.483009032,0.748940903,0.675814354,0.215416,0.749256,0.0003,0.0007,30.11717148,30.42460029,1.14227762,1.35525926,0.74474788,1.40624706,32.01354006,33.57914857,0.0017,0.0009,541.2648415,543.1263543,1.0968,0.1522,0.837,0.0109,0,1182.944359,0.1613,0.8387,0,0,1188.967935,0,1,0,0,1572.996591,0,1,0,0,1828.072613,0,1,0,0,1431.744422,0,1,0,0,1708.284925
975384,Yorkshire & Humberside,England,Urban,1301 to 1400m,Cable,B,371.1176452,323.3479886,382.4792488,368.9089301,357.1626973,376.8991579,36.18107697,31.76437032,36.66587742,36.1967999,2.48824,36.709736,0.0016,0.0028,12.74215655,12.92925507,1.18698095,1.43103947,0.05150158,0.05388158,15.77444317,15.99522989,0.0034,0.0014,259.1257755,259.1981342,2.7419,0.1333,0.8571,0.0095,0,503.7747238,0.1503,0.8497,0,0,504.4382418,1,0,0,0,239.545082,1,0,0,0,242.0319804,0,1,0,0,545.8905786,0,1,0,0,536.6303459
941418,Scotland,Scotland,Rural,1301 to 1400m,FTTC,B,65.26819752,61.30651585,66.97828918,65.54213307,63.67358548,66.60706993,15.84077451,15.63405156,16.26322311,16.2188092,15.73604,16.373896,0.0011,0,28.18582732,26.52932373,0.22952841,0.22411364,0.40640341,0.41897727,24.82321893,24.77104032,0.0036,0,218.785546,218.7029125,1.2903,0.1543,0.8343,0.0114,0,584.87104,0.1882,0.8118,0,0,596.7383177,1,0,0,0,661.2448659,1,0,0,0,668.0927468,0,1,0,0,694.7617622,0,1,0,0,694.7472785
813471,North West,England,Urban,1301 to 1400m,FTTC,B,43.2832699,39.54871277,43.83698323,43.17791566,40.12896077,43.7398511,8.896284112,8.434093678,8.954454968,8.876606659,6.731936,9.531576,0.0001,0,21.36571747,21.43985725,0.37842075,0.37684337,0.30908671,0.31834146,13.46112363,13.47787978,0.0002,0.0001,160.36898,164.8833333,0.0968,0.1324,0.8563,0.0113,0,1108.112065,0.142,0.858,0,0,1091.501665,0.9972,0.0028,0,0,880.4757983,0.9942,0.0058,0,0,870.5344186,0,1,0,0,1170.111255,0,1,0,0,1208.164822
257788,London,England,Urban,1301 to 1400m,FTTC,B,60.47318345,58.3627889,60.74396387,60.31466052,59.09390452,60.69229032,18.53038878,17.94360903,18.57119355,18.53380043,16.677456,18.572056,0.0001,0,6.57626541,6.51009169,0.18975138,0.18470787,0.34239669,0.35382609,5.40456653,5.41321229,0,0,87.97522802,87.81670166,0,0.1456,0.8437,0.0108,0,1014.172857,0.1613,0.8387,0,0,997.4018387,1,0,0,0,585.0635432,1,0,0,0,613.1539301,0,1,0,0,525.7014247,0,1,0,0,538.330785
816677,North East,England,Urban,1301 to 1400m,FTTC,B,33.10035189,30.67000697,33.30205213,33.02925609,30.95711019,33.291392,4.756040901,4.636082065,4.786226322,4.756488131,4.549232,4.892512,0.0001,0.0006,22.69888878,22.62421212,0.37855956,0.38236782,0.35415235,0.38508046,20.04052276,20.12898343,0.0001,0.0001,217.4322,217.3212034,0.0323,0.1436,0.8455,0.0108,0,1112.80294,0.163,0.837,0,0,1109.825217,1,0,0,0,1162.16913,1,0,0,0,1264.040016,0,1,0,0,1275.180905,0,1,0,0,1311.416842
816729,North West,England,Urban,1301 to 1400m,FTTC,B,30.73178397,27.71156181,31.61582348,30.37809476,27.82246761,31.61290736,6.222392733,5.820600258,6.363063226,6.200003403,4.197016,7.804976,0.0004,0,14.85346826,14.85619834,0.33331831,0.3384321,0.49347887,0.85190361,13.22976309,13.85211173,0.0001,0,174.4692762,180.7341771,0.871,0.1538,0.8352,0.011,0,1188.383088,0.1724,0.8276,0,0,1131.446931,1,0,0,0,1016.276581,1,0,0,0,1018.336774,0,1,0,0,1841.217892,0,1,0,0,1864.341161
948386,London,England,Urban,1301 to 1400m,Cable,B,111.0905737,102.7950877,111.6712088,110.6035958,106.1210266,111.6166493,6.005014948,5.970828387,6.024417548,6.005677652,5.961744,6.034304,0,0,12.6738413,12.90570215,1.32085714,1.49674444,0.26037808,0.34792135,16.6903416,16.88675419,0.0013,0.0031,272.9997486,283.4540275,0.5484,0.1436,0.8455,0.0108,0,517.1684607,0.163,0.837,0,0,516.5539837,1,0,0,0,363.5135978,1,0,0,0,371.8820652,0,1,0,0,1255.151735,0,1,0,0,1172.800698
656660,London,England,Urban,1301 to 1400m,FTTH,B,305.5584917,287.6257621,306.4702271,305.0057645,294.7901215,306.4354769,30.60359222,29.54333497,30.68842348,30.58806096,29.125304,31.071392,0.0002,0.0007,3.86974848,3.84166543,0.22037432,0.23457303,0.05820219,0.08940449,1.90764441,1.94032075,0.0001,0,61.14514226,66.96107345,0.0323,0.1452,0.8438,0.011,0,559.8349918,0.1593,0.8407,0,0,549.5836868,1,0,0,0,301.6996557,1,0,0,0,362.5925525,0,1,0,0,339.6803461,0,1,0,0,370.2801475
812768,South East,England,Urban,1301 to 1400m,FTTC,B,36.90347744,33.013824,37.37466374,36.67846879,33.57296619,37.35995174,9.306593841,9.121352,9.329347871,9.294332459,8.922904,9.329016,0,0,6.81874541,6.95101935,0.28078904,0.27874444,0.32188798,0.34271111,5.61947874,5.67141209,0.0002,0.0004,216.9917552,231.6872541,0.0645,0.1405,0.8486,0.0108,0,1033.145616,0.1568,0.8432,0,0,1021.160157,1,0,0,0,1012.915484,1,0,0,0,1033.379918,0,1,0,0,656.8980296,0,1,0,0,670.2956882
939998,South West,England,Rural,1301 to 1400m,FTTC,B,73.3329448,71.21894609,73.52494887,73.26149156,71.82067124,73.48563238,18.56312619,17.95212591,18.57609287,18.55924285,18.298088,18.577136,0,0,9.93610594,9.94296431,0.13268595,0.12409836,0.30388843,0.30531667,9.04977526,9.14301653,0.0009,0.0001,93.59549688,93.18596639,0.0323,0.2049,0.7787,0.0164,0,489.5122951,0.2459,0.7541,0,0,481.046623,1,0,0,0,525.9796091,1,0,0,0,543.7786667,0,1,0,0,446.1738367,0,1,0,0,495.6667623
168288,South East,England,Urban,1301 to 1400m,FTTC,B,32.01357762,29.84360981,32.46344594,31.99219753,30.82246581,32.44268464,8.66867306,8.55620929,8.719852387,8.667326591,8.395472,8.818368,0,0,7.76484094,7.87505114,0.33622849,0.335425,0.31467953,0.33790123,17.28785241,17.29931492,0.002,0.0003,235.9181368,237.84375,0.8065,0.1449,0.8502,0.0048,0,667.2579662,0.1469,0.8531,0,0,689.4793566,0.9725,0.0275,0,0,1451.377319,0.96,0.04,0,0,1608.914197,0,1,0,0,716.4776018,0,1,0,0,719.6587716
168744,East Midlands,England,Rural,1301 to 1400m,FTTC,B,52.17001461,46.49208955,53.55871716,52.01386418,47.18848155,53.38066839,9.940085878,8.777403871,10.31534968,9.909300846,4.270784,10.522296,0.0004,0.0005,13.83679392,14.98023297,0.8579848,0.39131579,0.46697561,0.4762875,11.64073525,12.48513514,0.0012,0.001,462.6448716,454.4059203,0.3226,0.1429,0.8333,0.0238,0,1007.917571,,,,,,0.9756,0.0244,0,0,1164.998702,,,,,,0,1,0,0,737.0185227,,,,,
657952,Yorkshire & Humberside,England,Urban,1301 to 1400m,FTTC,B,70.59908108,67.76478632,70.98134348,70.51308402,68.22497755,70.95652697,16.90930888,16.66677858,16.99441936,16.89916353,16.497592,17.031504,0,0,15.46859212,15.42166979,0.24735196,0.25173034,0.39161389,0.46330769,12.37527435,12.41633889,0,0,216.3050014,250.7774696,0,0.1475,0.8415,0.0109,0,702.5092377,0.1648,0.8352,0,0,706.488956,1,0,0,0,750.1229863,1,0,0,0,826.0408517,0,1,0,0,954.4966567,0,1,0,0,997.0920109
421754,South East,England,Urban,1301 to 1400m,FTTC,B,29.34318147,27.67304044,29.78311556,28.96474467,27.6525725,29.4677475,4.455505357,4.339403294,4.488587765,4.431417655,4.084232,4.63012,0,0,8.98460526,8.52668056,1.21264407,2.32842857,0.27440678,0.28580769,15.6220625,14.92063303,0.0002,0.0001,212.1559375,194.3424314,0.2381,0.1182,0.8818,0,0,656.9193182,0.1429,0.8571,0,0,660.5523571,1,0,0,0,1090.689046,1,0,0,0,1106.650611,0,1,0,0,655.6558932,0,1,0,0,693.72494
35237,South East,England,Rural,1301 to 1400m,FTTC,B,64.4342772,55.86299613,66.38333471,64.09897823,58.84470373,66.23634827,14.80238645,13.08703974,15.06292181,14.85896814,9.30032,15.597568,0,0,6.76240356,6.81291411,0.31895349,0.3737381,0.40669477,0.48667816,11.49725751,11.57065882,0.0005,0.0002,132.9724006,132.1487816,0.1613,0.1494,0.8391,0.0115,0,1035.342014,0.1667,0.8333,0,0,1017.76081,0.9943,0.0057,0,0,701.6727436,0.9943,0.0057,0,0,687.5174432,0,1,0,0,639.1659685,0,1,0,0,686.1438523
948326,Wales,Wales,Rural,1301 to 1400m,FTTC,B,66.03454288,62.66502968,67.72432155,66.23991909,65.40569846,67.11442554,18.61119387,18.45012413,18.67306064,18.61129474,18.216688,18.677256,0,0,5.71328809,5.68512155,0.14898592,0.14155882,0.37710798,0.37322857,11.01669951,11.01434959,0.0016,0.0014,117.00117,116.0915517,1,0.1319,0.8516,0.0165,0,483.1856758,0.129,0.871,0,0,459.8186129,1,0,0,0,692.7353967,1,0,0,0,942.3205574,0,1,0,0,352.032375,0,1,0,0,309.3154849
815223,South East,England,Urban,1301 to 1400m,Cable,B,215.1839259,185.7860859,219.9472532,214.4948255,196.9916614,219.4710428,18.71273609,14.22082606,20.92277781,17.50984694,10.940424,20.925192,0.0001,0,12.03891925,14.46088431,3.18370455,5.05687059,0.11613031,0.17027381,19.86303621,21.74488571,0.001,0.0003,222.3708235,250.5652275,0.7742,0.1477,0.8409,0.0114,0,655.3607557,0.1765,0.8235,0,0,658.5852941,0.9915,0.0085,0,0,373.3800226,0.9942,0.0058,0,0,379.3120289,0,1,0,0,792.5321404,0,1,0,0,836.8503626
354988,North West,England,Urban,1301 to 1400m,FTTC,B,48.61655253,46.47797213,48.81232103,48.53449138,46.7521409,48.79460619,13.34013045,12.65343123,13.37588,13.32387893,10.922088,13.486456,0.0001,0,10.74775659,10.67906604,0.19379609,0.18945977,0.26184034,0.26371591,9.743525,9.95167816,0.0007,0,338.3712277,366.3760663,0.7097,0.1456,0.8437,0.0108,0,1035.928089,0.1622,0.8378,0,0,1030.387616,1,0,0,0,1554.787102,1,0,0,0,1730.537468,0,1,0,0,977.9062527,0,1,0,0,1071.327694
969654,North West,England,Urban,1301 to 1400m,ADSL,B,8.096527097,6.109304774,8.554771871,7.794312,6.557002065,8.532981935,0.844562594,0.710028129,0.892124129,0.82988391,0.451248,0.903904,0.0003,0,11.90551287,11.49466861,0.7488,0.74884,0.41874926,0.41696053,30.32199725,31.50870787,0.0025,0.0048,779.0575523,806.0624294,0.7742,0.0705,0.916,0.0136,0,1569.547065,0.0652,0.9293,0.0054,0,1579.421217,0,0.9755,0.0245,0,2188.852789,0,0.956,0.044,0,2526.834437,0,0.9591,0.0409,0,2045.711654,0,0.9227,0.0773,0,2236.374495
5071965,Yorkshire & Humberside,England,Urban,1301 to 1400m,FTTC,HULL,31.23743654,29.36504026,31.4722511,31.20741195,29.67781161,31.46728542,14.28640922,14.1180689,14.34249497,14.28241745,13.553936,14.390344,0,0,4.34464035,4.33722462,0.15233898,0.15028571,0.14054648,0.16144186,9.30207534,9.33862637,0.0001,0.0002,146.0469719,147.7217557,0,0.125,0.8523,0.0227,0,461.6445568,0.1724,0.8276,0,0,472.397069,0.9884,0.0116,0,0,1019.829954,0.9655,0.0345,0,0,1048.835833,0,1,0,0,393.6594157,0,1,0,0,414.7322667
175534,Yorkshire & Humberside,England,Rural,1301 to 1400m,FTTC,B,56.31468333,48.90356284,57.11617523,55.7631246,50.23674348,57.06790529,14.03397083,13.37295071,14.10164413,13.99978113,12.739912,14.25812,0.0002,0,12.80397015,12.7829277,0.33393466,0.33649412,0.48000284,0.75050602,11.34212346,11.46383708,0.0002,0.0002,112.8468912,114.8532169,0.129,0.1371,0.8514,0.0114,0,674.8309429,0.142,0.858,0,0,669.9752959,0.9972,0.0028,0,0,626.9407542,0.9942,0.0058,0,0,673.2447898,0,1,0,0,800.8013092,0,1,0,0,772.7850809
814041,North West,England,Urban,1301 to 1400m,Cable,B,346.6282685,273.2734635,415.5073775,364.2634747,311.281537,408.9984408,36.83994838,36.12844206,36.92816723,36.82232411,35.402288,36.94436,0.0003,0.001,12.20386232,12.59100861,1.58216992,1.87630682,0.2267688,0.32498864,14.83821948,15.22357222,0.0007,0.0019,267.0654337,266.219236,0.2581,0.144,0.8451,0.0109,0,645.4728505,0.1639,0.8361,0,0,642.7755137,1,0,0,0,271.9071918,1,0,0,0,297.8395275,0,1,0,0,695.7336223,0,1,0,0,724.8878033
1011326,Yorkshire & Humberside,England,Urban,1301 to 1400m,FTTH,HULL,203.3012115,194.5420738,211.8585068,203.060064,195.5120643,210.0654206,37.17171538,37.1116751,37.18657316,37.16898409,36.972792,37.18876,0.0001,0,3.68036584,3.63205182,0.17247443,0.17089655,0.14744886,0.1830241,9.14218132,9.1609322,0.0006,0,85.19145869,85.44738728,0.871,0.1196,0.8587,0.0217,0,447.1364891,0.1667,0.8333,0,0,456.5173,1,0,0,0,176.916413,1,0,0,0,182.1864667,0,1,0,0,177.7337391,0,1,0,0,184.3064
30330,South East,England,Urban,1301 to 1400m,FTTC,B,42.55310633,38.51717032,43.57101394,42.5145119,39.88002452,43.51356077,8.0912588,7.315481548,8.228274322,8.057214184,6.378784,8.501744,0.0002,0.0003,9.93711291,9.75445381,0.27397106,0.27010667,0.31394855,0.3348,7.23316044,6.89888268,0.0008,0.0006,129.6319366,131.3095069,0.3871,0.1558,0.8312,0.013,0,1126.391344,0.1722,0.8278,0,0,1118.433146,0.9966,0.0034,0,0,810.3109833,1,0,0,0,830.3758,0,1,0,0,908.9906518,0,1,0,0,1010.035962
975670,South East,England,Urban,1301 to 1400m,ADSL,B,16.01429883,14.85077471,16.20942194,16.08029646,15.72751148,16.19710632,0.939005912,0.885763355,0.975500129,0.942724098,0.870008,0.990312,0,0,21.08803707,20.84701406,0.90683178,0.8932125,0.47120872,0.41838272,18.50749267,18.49018644,0.0001,0.0001,414.9635907,379.6732036,0.0323,0.1518,0.8393,0.0089,0,886.768128,0.1726,0.8274,0,0,864.524875,0.606,0.394,0,0,2248.641444,0.5,0.5,0,0,2394.672615,0,0.997,0.003,0,2014.279988,0,0.994,0.006,0,1800.306542
185634,South West,England,Urban,1301 to 1400m,FTTC,B,35.20040956,32.6664,35.49765626,35.11591448,33.82842864,35.48542581,8.074451812,7.856728774,8.096791484,8.071918794,7.65772,8.173992,0.0001,0,12.54214195,12.40310973,0.42713128,0.43851685,0.39216201,0.44131183,12.54761454,12.63635676,0.0001,0,161.7377902,158.7548177,0.0323,0.1425,0.8466,0.011,0,1052.181926,0.163,0.837,0,0,1048.973685,1,0,0,0,950.1000637,1,0,0,0,958.4547418,0,1,0,0,957.9608038,0,1,0,0,974.3969305
821107,South West,England,Urban,1301 to 1400m,Cable,B,215.8436523,203.5703045,219.4307962,213.5322506,202.9791715,219.0561455,20.54963488,17.73021788,21.01289459,20.21727087,13.54896,21.021008,0.0002,0.0007,13.94743924,14.89729309,2.28226344,3.16845455,0.19812903,0.27066667,17.77813984,18.73194624,0.0006,0.0009,291.6583813,304.4394222,0.5882,0.1551,0.8396,0.0053,0,727.6247701,0.1915,0.8085,0,0,745.3152128,1,0,0,0,367.8007701,1,0,0,0,381.0967717,0,1,0,0,827.4941429,0,1,0,0,854.3536222
42225,East Midlands,England,Rural,1301 to 1400m,FTTC,B,68.55400166,67.06974658,68.8878991,68.47040538,67.02648889,68.61419378,18.45472331,18.25124966,18.56280276,18.48200163,17.7614,18.567952,0,0,11.61857708,11.50414799,0.27544231,0.2527,0.62788462,0.7345,9.43713147,9.8542,0.0043,0.0002,165.9569881,201.8938571,4.6129,0.1556,0.8222,0.0222,0,2873.042956,0.1765,0.8235,0,0,6048.487529,1,0,0,0,606.2847143,1,0,0,0,650.9348333,0,1,0,0,737.7412941,0,1,0,0,755.818
974994,Yorkshire & Humberside,England,Urban,1301 to 1400m,FTTC,B,35.40140836,34.64029161,35.50393832,35.33587712,34.78083948,35.49364619,7.639299931,7.522340645,7.660557162,7.636185978,7.35148,7.667328,0.0004,0.0012,17.9407221,17.92422043,0.33439093,0.33855682,0.20869886,0.22201111,13.42139724,13.40111602,0,0,170.2716815,171.1367853,0,0.1469,0.8418,0.0113,0,525.091178,0.1556,0.8444,0,0,520.1287833,1,0,0,0,1010.987231,1,0,0,0,1054.803265,0,1,0,0,2118.678627,0,1,0,0,2266.135708
947212,South East,England,Rural,1301 to 1400m,FTTC,B,42.60062155,37.61458219,45.0434,41.96450956,38.35947432,44.65503742,8.843217362,8.752427097,8.972427871,8.819080054,8.353112,9.278704,0.0001,0.0003,7.86023,7.86021271,0.20005063,0.19572464,0.5603481,1.03681944,6.95499584,7.66996552,0.0003,0.0001,110.4682338,119.3062229,0.129,0.1375,0.85,0.0125,0,487.3199875,0.1154,0.8846,0,0,469.8996923,1,0,0,0,847.8452048,1,0,0,0,807.6645185,0,1,0,0,537.9701325,0,1,0,0,599.9797037
256854,East,England,Urban,1301 to 1400m,FTTC,B,49.65841399,42.12487226,51.20899019,48.87629433,42.76699587,50.72217677,16.69916805,14.51624052,17.85950581,16.47976535,13.001144,17.936776,0.0002,0,9.43562932,9.49319388,0.43681287,0.47292857,0.39855263,0.48061446,7.74222253,7.97407222,0.0008,0.0001,119.4666672,123.4188012,0.7742,0.1525,0.8387,0.0088,0,1035.932457,0.1726,0.8274,0,0,1048.436875,0.9941,0.0059,0,0,756.7596862,0.9879,0.0121,0,0,855.1134611,0,1,0,0,744.6888493,0,1,0,0,768.6668916
397668,South East,England,Urban,1301 to 1400m,FTTC,B,36.53539575,36.32357445,36.77110761,36.53354082,36.35028129,36.72943768,7.491741274,7.466647742,7.502806452,7.491628112,7.428064,7.515632,0,0,22.35411928,22.30178485,0.35348387,0.36590476,0.34846334,0.35998837,14.94182393,14.94225683,0.0008,0.0004,171.636039,171.6425767,0.5161,0.1533,0.8433,0.0033,0,1164.262223,0.1588,0.8412,0,0,1144.331365,1,0,0,0,929.850678,1,0,0,0,934.1180791,0,1,0,0,1386.236246,0,1,0,0,1488.122324
815325,London,England,Urban,1301 to 1400m,FTTC,B,48.39509845,42.80934839,48.80795381,48.46265843,45.60525471,48.79273652,17.60525615,17.24057084,17.64466839,17.59414013,16.721248,17.644344,0.0003,0.0006,8.36056184,8.10207384,0.23966571,0.24144828,0.26400573,0.27051163,7.17898624,7.29536158,0.0001,0.0001,308.6624121,344.271221,0.0323,0.1432,0.8459,0.0108,0,1019.088224,0.1613,0.8387,0,0,1015.35628,0.9824,0.0176,0,0,1497.282736,0.9763,0.0237,0,0,1684.744034,0,1,0,0,1240.09778,0,1,0,0,1248.881413
950884,Northern Ireland,Northern Ireland,Rural,1301 to 1400m,FTTC,B,35.34592397,34.11111355,35.49768981,35.29337249,34.11935716,35.49244258,9.18081133,8.923507097,9.21904671,9.173280905,7.719296,9.247888,0.0002,0.0002,25.31916186,25.73221765,0.41834384,0.43018987,0.28203152,0.3161375,16.72959341,16.83347753,0.0001,0.0001,603.3579817,604.3246725,0,0.1477,0.8409,0.0114,0,1086.586693,0.1481,0.8519,0,0,1151.861926,0.9886,0.0114,0,0,1944.675326,0.963,0.037,0,0,2334.984214,0,1,0,0,1427.075556,0,1,0,0,1741.375111
815367,East Midlands,England,Urban,1301 to 1400m,ADSL,B,19.47287242,16.67269858,19.83517523,19.31853386,17.53967277,19.83273729,1.073432066,1.035980645,1.078755097,1.070574178,0.946944,1.080576,0.0003,0.0012,13.4387545,13.32247305,0.58435574,0.59354023,0.5145098,0.67852874,12.15170663,12.6364386,0.0003,0.0001,248.9173895,252.5295833,0.2581,0.1448,0.8443,0.0109,0,1069.435836,0.1639,0.8361,0,0,1069.954377,0.9596,0.0377,0.0027,0,1836.247161,0.9462,0.0538,0,0,1814.320379,0,0.9973,0.0027,0,1756.915737,0,0.9946,0.0054,0,1571.528217
812820,East Midlands,England,Urban,1301 to 1400m,FTTC,B,37.01942793,35.67843897,37.15941316,36.98060044,36.00232671,37.15418374,9.172062922,8.87160129,9.211093162,9.14385131,1.332608,9.2122,0.0002,0.0009,14.9229505,14.93253747,0.43693906,0.43102273,0.31931667,0.33848913,8.11388477,8.13808152,0.0002,0,138.7602645,139.1724775,0.0323,0.1456,0.8434,0.011,0,1044.169989,0.1667,0.8333,0,0,1040.226333,1,0,0,0,941.4272764,1,0,0,0,985.8073989,0,1,0,0,956.148948,0,1,0,0,1001.847989
