unit_id,Ofcom product,Region,Country,Urban Rural,Distance from Exchange band),Technology,Market Class,24 hr average download speed,24 hour average minimum speed download,24 hour average maximum download speed,Peak average download speed,Peak average minimum speed download,Peak average maximum download speed,24 hr average upload speed,24 hour average minimum speed upload,24 hour average maximum upload speed,Peak average upload speed,Peak average minimum speed upload,Peak average maximum upload speed,24 hour DNS Failure ,Peak DNS Failure ,24 hour DNS ,Peak DNS ,24 hour Jitter Upstream,Peak Jitter Upstream,24 hour Jitter Downstream,Peak Jitter Downstream,24 hour Latency,Peak Latency,24 hour packet loss,Peak packet loss,24 hour time to load webpage,Peak time to load webpage,Disconnections,24 hour - Youtube UHD,24 hour - Youtube HD,24 hour - Youtube SD,24 hour - Youtube failure,24 hour - Youtube Start-up delay,Peak - Youtube UHD,Peak - Youtube HD,Peak - Youtube SD,Peak - Youtube failure,Peak- Youtube Start-up delay,24 hour - Netflix UHD,24 hour - Netflix HD,24 hour - Netflix SD,24 hour - Netflix failure,24 hour - Netflix Start-up delay,Peak - Netflix UHD,Peak - Netflix HD,Peak - Netflix SD,Peak - Netflix failure,Peak- Netflix Start-up delay,24 hour - iPlayer UHD,24 hour - iPlayer HD,24 hour - iPlayer SD,24 hour - iPlayer failure,24 hour - iPlayer Start-up delay,Peak - iPlayer UHD,Peak - iPlayer HD,Peak - iPlayer SD,Peak - iPlayer failure,Peak- iPlayer Start-up delay
948080,BT 38,Northern Ireland,Northern Ireland,Urban,301 to 400m,FTTC,B,29.53774973,27.49365914,30.52792486,29.53235739,28.96187,29.658884,6.520128889,6.407188,6.570566,6.508240627,6.020048,6.952744,0.0001,0,18.11357419,18.5581231,0.41851211,0.40068,0.40089273,0.52895833,18.15408696,18.703925,0.0007,0.0001,239.0406273,249.8156275,0.4286,0.1127,0.7183,0.169,0,624.7196056,,,,,,0.9565,0.0435,0,0,1369.983306,,,,,,0,1,0,0,741.0804493,,,,,
948492,Sky 17,East,England,Urban,301 to 400m,ADSL,B,20.19675145,19.194664,20.2932896,20.0639528,19.847448,20.2804576,1.098840137,1.0025712,1.1407864,1.0960088,0.912424,1.150872,0,0,17.91281258,17.29636709,0.54617094,0.5745,0.22596581,0.2583,9.07808734,9.02682353,0.0002,0.0002,314.2337106,315.2051,0,0.1167,0.5667,0.3167,0,674.722075,0.2,0.5,0.3,0,792.4173,0.9748,0.0252,0,0,1898.106413,0.9,0.1,0,0,2094.774045,0,1,0,0,1115.197828,0,1,0,0,1311.957
943110,BT 76,Northern Ireland,Northern Ireland,Rural,301 to 400m,FTTC,B,70.97482043,64.360064,72.22380914,68.812223,66.66340859,68.66816415,18.4101697,18.249768,18.45395457,18.36905541,18.170704,18.445376,0,0,28.01076217,28.3540137,0.20231494,0.20717391,0.2653961,0.37627273,17.80504414,17.86388235,0.0001,0,167.299723,168.9172143,0.0714,0.1176,0.7026,0.1797,0,577.7370229,0.1591,0.6818,0.1591,0,614.6459773,1,0,0,0,479.5810888,1,0,0,0,496.8884884,0,1,0,0,832.0787524,0,1,0,0,919.8447447
943060,KCOM 200,Yorkshire & Humberside,England,Urban,301 to 400m,FTTC,HULL,209.675003,208.9668243,209.8013437,209.59288,209.4630956,209.6310678,33.11003465,33.083652,33.13088371,33.1119851,33.066952,33.148488,0.0001,0,4.04419927,3.85464783,0.16108209,0.17193333,0.1325709,0.16838462,6.67311224,6.73653659,0.0002,0,64.02063806,66.55203704,0.0714,0.0656,0.7705,0.1639,0,449.9538361,0,0.8571,0.1429,0,385.1251429,1,0,0,0,157.7022833,1,0,0,0,163.8979286,0,1,0,0,197.0772623,0,1,0,0,208.3076429
662344,Virgin 150,East,England,Urban,301 to 400m,Cable,B,164.4903136,162.3908366,164.7118339,164.4221233,163.4741068,164.5876248,10.00069597,9.958133334,10.0214899,9.995965128,9.939992,10.036888,0.0004,0,13.17202843,13.75885393,1.96939669,2.48589474,0.25047934,0.35455,14.7496544,15.40220513,0.0002,0,259.7331405,236.7958462,0.0357,0.123,0.7623,0.1148,0,2063.845689,0.15,0.75,0.1,0,752.4984,1,0,0,0,375.0990496,1,0,0,0,409.2908205,0,1,0,0,740.8706163,0,1,0,0,768.14255
125734,Virgin 70,West Midlands,England,Rural,301 to 400m,Cable,B,76.56505531,74.97137057,76.82213543,76.62973874,76.39750123,76.53437785,4.873467551,4.582004857,4.872319714,4.777054061,4.049752,5.000136,0.0001,0,21.62874511,21.91105959,1.985,2.30305882,0.10403106,0.11482353,16.64748726,17.051,0.0005,0.001,264.4563452,265.8480909,0.3929,0.0947,0.7337,0.1716,0,1126.097142,0,0.8182,0.1818,0,919.1100909,1,0,0,0,570.2881657,1,0,0,0,685.8061,0,1,0,0,952.8478528,0,1,0,0,1031.41595
813071,Sky 38,Scotland,Scotland,Rural,301 to 400m,FTTC,B,16.02429047,14.90815829,16.849292,15.69801804,15.22048057,15.92722771,6.65018849,6.527394286,6.690134571,6.653668218,6.381608,6.751088,0.0001,0,19.48262468,18.92869832,0.27693578,0.27235714,0.39434862,0.43848148,24.42327106,24.48633333,0.0008,0.0003,395.0534297,410.5392115,0.25,0.0392,0.7831,0.1777,0,1159.908877,0.0727,0.7455,0.1818,0,1209.846109,0.2744,0.7226,0.003,0,1520.488977,0.1481,0.8333,0.0185,0,2013.730292,0,1,0,0,1235.40177,0,1,0,0,1274.480821
665734,Plusnet 38,Scotland,Scotland,Rural,301 to 400m,FTTC,B,35.71921508,28.93825857,37.40879886,32.78849111,31.19943339,33.73141009,8.391748723,7.940207143,8.493292571,8.351169514,7.777104,8.497528,0,0,53.17347633,55.92515315,0.29301053,0.26755556,0.48308772,1.65894444,38.86535714,39.69220833,0.001,0.0019,443.041412,479.3119737,0.2857,0.1241,0.708,0.1679,0,1050.185628,0.1316,0.6842,0.1842,0,1085.664816,0.9744,0.0256,0,0,2215.005206,0.8718,0.1282,0,0,2367.952978,0,0.9927,0.0073,0,1338.705291,0,1,0,0,1354.162875
947744,TalkTalk 76,South West,England,Rural,301 to 400m,FTTC,B,59.82726406,47.318262,62.59619057,58.67701838,57.52803686,59.16779743,18.52199722,18.00588514,18.68412543,18.45086517,17.752104,18.653416,0,0,17.68913151,17.14429455,0.25928947,0.25936,0.34433224,0.48416,13.52137747,13.64837037,0.0005,0.0002,140.161411,143.9943061,0.1071,0.118,0.7115,0.1705,0,562.8823049,0.1176,0.7059,0.1765,0,550.4767451,0.9901,0.0099,0,0,601.720241,1,0,0,0,569.4767843,0,1,0,0,625.8181738,0,1,0,0,657.8211373
34471,TalkTalk 76,West Midlands,England,Rural,301 to 400m,FTTC,B,43.2304131,39.86874086,43.85841514,42.81238563,41.926158,43.49150143,6.736172366,5.619809143,6.941881143,6.599656,3.638696,7.17608,0.0001,0,16.82069846,17.54785615,0.42208896,0.42876,0.31742813,0.43322222,15.2061796,15.22492593,0.001,0.0011,171.3617991,176.5154815,0.3929,0.1254,0.6955,0.1791,0,1169.270107,0.1429,0.6786,0.1786,0,1190.760643,1,0,0,0,881.1626657,1,0,0,0,935.11825,0,1,0,0,1295.631968,0,1,0,0,1237.477482
775788,TalkTalk 76,East Midlands,England,Rural,301 to 400m,FTTC,B,73.39176644,66.74691771,74.61846857,73.08659185,70.33511257,74.16443143,18.62138844,18.50067886,18.649208,18.6157296,18.460336,18.647576,0,0,7.46194751,6.4505896,0.19592378,0.18853571,0.37010303,0.52862963,14.13818788,14.28764815,0.0001,0.0001,156.9615732,185.6876071,0.0357,0.1274,0.6873,0.1853,0,651.2831351,0.1754,0.6491,0.1754,0,692.2930175,1,0,0,0,481.6418115,1,0,0,0,535.1292857,0,1,0,0,493.5439286,0,1,0,0,507.2438947
939708,BT 38,Scotland,Scotland,Rural,301 to 400m,FTTC,B,33.23293964,32.08601486,34.03577029,33.20276211,33.22567733,33.34051318,8.053879103,7.935341714,8.119769429,8.015272627,6.860176,8.678088,0.0025,0.0033,23.72850247,23.792699,0.21828475,0.19428,0.20566441,0.22030769,23.65524375,23.6472037,0.0032,0.0016,233.4569603,230.9999,0.4643,0.0755,0.717,0.2075,0,600.3042642,0.0909,0.7727,0.1364,0,665.8811364,1,0,0,0,1152.670326,1,0,0,0,1157.792625,0,1,0,0,668.6885692,0,1,0,0,667.8241304
940622,EE 20,South West,England,Urban,301 to 400m,ADSL,B,12.6526809,11.58847314,12.95695543,12.67441067,12.5715568,12.75941632,1.053064028,1.00759,1.061966286,1.056603091,1.030112,1.074032,0.0003,0.002,28.82666112,28.59157637,1.18808553,1.18775,1.09922368,0.87676,22.90272936,22.98682143,0.0004,0.0002,525.941549,548.0784286,0.1071,0.0669,0.7611,0.172,0,982.0113758,0.0612,0.7551,0.1837,0,929.7822245,0,1,0,0,1245.815758,0,1,0,0,1396.400673,0,0.9968,0.0032,0,1918.666704,0,1,0,0,1721.219061
59841,Plusnet 38,South West,England,Rural,301 to 400m,FTTC,B,33.97549165,28.29429029,35.50173143,33.58069498,32.57120143,34.692684,7.8436399,7.484980571,7.889024286,7.845888784,7.529168,7.887152,0.0018,0.0045,13.49798047,13.96146453,0.42693355,0.43953846,0.48042193,0.60328,13.02308527,13.68207547,0.002,0,274.8796404,191.4520357,0.5,0.1067,0.7104,0.1829,0,1097.468552,0.1091,0.7091,0.1818,0,1059.936455,0.988,0.012,0,0,1042.904616,1,0,0,0,1202.246382,0,0.9818,0.0182,0,1699.838128,0,1,0,0,2164.370525
815207,Virgin 200,South East,England,Urban,301 to 400m,Cable,B,208.8273314,189.7058789,219.5581214,207.6046232,206.0763294,210.2205457,12.09470435,11.93813429,12.150902,12.09472415,11.960112,12.157376,0.0024,0.0035,10.83999943,10.89290097,2.00028349,2.14246429,0.21,0.24548148,17.53671822,17.73435294,0.0071,0.003,208.9061782,191.8641667,0.2857,0.1149,0.6801,0.205,0,737.5706491,0.1346,0.6923,0.1731,0,686.7173654,0.9551,0.0037,0.0375,0.0037,701.9415621,0.96,0,0.04,0,608.8218909,0,0.9786,0.0214,0,643.4276425,0,0.9808,0.0192,0,629.9443019
656676,BT 300,Yorkshire & Humberside,England,Rural,301 to 400m,FTTH,B,308.8569435,302.273192,309.0505354,308.9106234,308.8802006,308.9390026,48.19076164,48.02563629,48.20846057,48.18745143,48.012904,48.208928,0,0,8.28151525,8.45041632,0.10295425,0.10185,0.05364495,0.04985,7.00781707,7.01759259,0.0002,0,73.60251471,75.34236842,0.1429,0.1184,0.7072,0.1743,0,627.9231184,0.1282,0.7436,0.1282,0,598.1655897,1,0,0,0,251.0762434,1,0,0,0,363.88945,0,1,0,0,260.7201881,0,1,0,0,270.2706154
948582,EE 20,North East,England,Rural,301 to 400m,ADSL,B,18.6975617,17.19203086,18.96136914,18.77137583,18.62537393,18.88475348,1.069555104,0.99296,1.080065429,1.0660485,0.86916,1.080056,0.0002,0.0022,16.83364695,16.91239778,0.67251634,0.77817391,0.60785294,0.66386957,15.02009741,15.18421429,0.0003,0.0001,472.8203774,461.9707551,0.0714,0.1258,0.7044,0.1698,0,803.6476918,0.1569,0.6667,0.1765,0,862.5898431,0.9779,0.0221,0,0,2002.267577,0.9804,0.0196,0,0,2250.410288,0,1,0,0,1575.810739,0,1,0,0,1496.628196
813397,Sky 17,North East,England,Rural,401 to 500m,ADSL,B,11.94037202,11.747712,12.34211686,11.945076,11.86789886,11.96168057,1.083329101,1.017976857,1.095674857,1.083481926,0.998536,1.102792,0.0001,0,18.2032518,17.96755949,1.26679448,1.88807692,0.32852761,0.33546154,13.76097243,13.76692857,0.0003,0,425.7950929,437.4806275,0.1786,0.0601,0.7628,0.1772,0,1213.477246,0.0714,0.75,0.1786,0,1223.585107,0.2848,0.7152,0,0,1677.397991,0.2857,0.7143,0,0,1667.412268,0,1,0,0,1245.549496,0,1,0,0,1318.041217
814363,Vodafone UK 38,East,England,Urban,401 to 500m,FTTC,B,20.31997836,19.61493714,20.88388629,20.23139571,20.124298,20.33849343,7.583798484,7.563607429,7.595242286,7.5822224,7.538608,7.61928,0.0027,0.0056,16.86920285,17.30347477,0.39381155,0.39564286,0.70305183,0.74648148,7.07918058,7.25374074,0.0001,0.0002,257.7482731,274.7614815,0.0357,0.0952,0.7262,0.1786,0,1107.775667,,,,,,1,0,0,0,1624.058143,,,,,,0,1,0,0,1364.747856,0,1,0,0,2142.969
939770,BT 76,South East,England,Rural,401 to 500m,FTTC,B,62.16894324,61.64629371,62.32100457,62.27834836,62.00175029,62.2604,18.43601237,18.34956514,18.46043143,18.43836237,18.274632,18.48412,0.0002,0,14.9319741,15.02087785,0.26068293,0.25559259,0.30317073,0.30659259,6.56128225,6.55018182,0.0001,0,90.62079909,90.7917,0.1071,0.132,0.676,0.192,0,593.892612,0.1091,0.6727,0.2182,0,583.3366364,1,0,0,0,542.645511,1,0,0,0,536.664375,0,1,0,0,963.124886,0,1,0,0,996.3921091
14221,BT 52,North West,England,Rural,401 to 500m,FTTC,B,50.53153665,47.879584,51.12460714,49.59821615,48.62353086,50.33238343,9.263771336,9.175685429,9.295565143,9.252099555,9.061144,9.327272,0.0001,0,10.05920596,10.22254831,0.26217021,0.26396296,0.26170213,0.56904,9.20078419,9.38092157,0.0004,0.0019,122.1550882,123.7241698,0.1429,0.119,0.7024,0.1786,0,1046.167179,0.1429,0.6786,0.1786,0,1081.832536,1,0,0,0,755.6107976,1,0,0,0,862.06825,0,1,0,0,378.6494167,0,1,0,0,396.7291071
5301229,KCOM 200,Yorkshire & Humberside,England,Rural,401 to 500m,FTTC,HULL,209.2103582,207.8587586,209.737902,208.9659771,208.6513277,208.9200446,18.9203334,18.75103,18.95962571,18.9042544,18.542888,18.961424,0,0,3.05507831,3.1777525,0.35971174,0.3455,0.19124113,0.28317647,6.93256966,7.07954545,0.0018,0,73.37907216,73.8672439,0.6786,0.1148,0.6885,0.1967,0,482.0415082,0.1667,0.6111,0.2222,0,500.0122222,1,0,0,0,168.7301857,1,0,0,0,182.4896111,0,1,0,0,197.8010563,0,1,0,0,223.6786316
942450,Sky 76,Scotland,Scotland,Rural,401 to 500m,FTTC,B,48.62367447,47.74141257,48.75522143,48.41961887,48.28150714,48.59592514,9.337244546,9.227485714,9.385806,9.32513766,9.094176,9.380216,0,0,14.2267344,14.02884206,0.17799071,0.17634615,0.19269969,0.23892,15.81532829,15.83725926,0,0.0001,183.0557176,185.3184717,0.0714,0.1246,0.7021,0.1733,0,559.6985532,0.1455,0.6727,0.1818,0,565.0928909,0.9939,0.0061,0,0,1073.060927,0.963,0.037,0,0,1283.797732,0,1,0,0,379.5154134,0,1,0,0,419.1958546
29257,Plusnet 17,London,England,Urban,401 to 500m,ADSL,B,16.99230414,16.25121,17.33539886,16.72373517,16.4171876,16.8906836,0.947195454,0.829215143,0.981615143,0.917060138,0.2618,1.00584,0.0091,0.0036,17.80647334,18.79206641,0.67177209,0.7325625,0.4255907,0.5159375,15.95925188,17.16927778,0.0032,0.0005,340.3729041,303.05544,2.9286,0.0927,0.722,0.1854,0,1012.251722,0.1154,0.6923,0.1923,0,1142.452038,0.9762,0.0238,0,0,2050.606009,0.8889,0.1111,0,0,2221.193724,0,1,0,0,1327.092442,0,1,0,0,1717.348677
139090,BT 76,East,England,Rural,401 to 500m,FTTC,B,73.9212953,71.37952738,74.30318954,73.88246688,73.52086944,74.24406432,18.55656092,18.46425385,18.59659231,18.56324832,18.44776,18.57564,0.0011,0,8.22625315,8.32852855,0.17955932,0.1792,0.37938851,0.34804,7.8498516,7.87365306,0.0002,0,210.9381279,376.6808039,0.8077,0.1167,0.7233,0.16,0,1022.822483,0.1,0.74,0.16,0,958.5156,1,0,0,0,549.4166288,1,0,0,0,640.6213878,0,1,0,0,395.7588595,0,1,0,0,376.69874
941424,TalkTalk 76,North East,England,Urban,401 to 500m,FTTC,B,61.14543752,60.05734886,61.26546771,61.13927617,60.95458104,61.22542104,15.78046223,15.73370314,15.79532257,15.77668883,15.694496,15.788616,0.0002,0,10.08637836,9.78666374,0.20874026,0.19683333,0.26753922,0.298,22.35727023,22.347125,0.0001,0.0001,215.496173,214.5912128,0.0357,0.1242,0.7026,0.1732,0,576.2575131,0.102,0.7143,0.1837,0,559.9991225,1,0,0,0,629.2964276,1,0,0,0,622.5315918,0,1,0,0,506.1448808,0,1,0,0,507.9653469
816739,Plusnet 76,South East,England,Urban,401 to 500m,FTTC,B,57.10616719,53.16099914,58.081928,55.56651157,54.92241514,55.61317143,11.88059163,11.65065314,12.000444,11.817432,10.927784,12.698464,0,0,19.03679287,19.6909555,0.36411228,0.37173333,0.40745614,0.577125,15.02778704,15.22396154,0.001,0,180.3746379,191.675875,0.2143,0.0669,0.7546,0.1784,0,1017.847933,0.0323,0.8065,0.1613,0,935.2872903,1,0,0,0,667.4782978,1,0,0,0,735.2950323,0,1,0,0,942.9084067,0,1,0,0,924.5643
974944,EE 38,North East,England,Rural,401 to 500m,FTTC,B,36.19385884,30.49884429,37.16738629,34.7413376,33.222097,35.44075767,9.261157446,8.919223714,9.281770857,9.251059487,8.849112,9.282144,0.0006,0,16.62286442,16.79390476,0.31416772,0.3342381,0.48000949,0.68475,15.16450613,15.37909615,0.0005,0.0004,467.54547,471.6495,0.1429,0.1286,0.6945,0.1768,0,576.7498714,0.1795,0.6154,0.2051,0,609.5325641,0.9903,0.0097,0,0,1019.270113,0.9744,0.0256,0,0,1270.74225,0,1,0,0,864.8807688,0,1,0,0,1192.622805
175488,Plusnet 76,West Midlands,England,Rural,401 to 500m,FTTC,B,71.98689449,70.75153029,72.21341743,71.927138,71.44491378,72.16677126,18.55360377,18.39347829,18.58070143,18.55375249,18.266984,18.58264,0.0017,0.0009,21.30240137,21.47928066,0.29510903,0.31365217,0.28490683,0.32795833,18.95259271,18.94285714,0,0,178.4215468,177.2942174,0,0.1232,0.6946,0.1823,0,1086.932384,0.1538,0.6731,0.1731,0,1142.916923,0.1151,0.5437,0.3413,0,5026.596243,0.02,0.52,0.46,0,5667.099283,0,1,0,0,1214.98007,0,1,0,0,1271.969636
941846,Virgin 350,South East,England,Urban,401 to 500m,Cable,B,380.1074809,363.1264653,384.0458964,382.0962693,382.0962693,382.0962693,20.96852792,20.91365486,20.99865524,20.954649,20.909248,20.988424,0,0,13.75431196,13.79446711,1.41126,1.92866667,0.13224,0.16488889,15.75624756,16.81435,0.0005,0.0269,277.2860207,270.51,0.1429,0.1443,0.7526,0.1031,0,636.8716186,0.2222,0.6667,0.1111,0,716.8106667,1,0,0,0,217.4735053,1,0,0,0,308.2141429,0,1,0,0,716.7984719,0,1,0,0,781.5321429
821149,Vodafone UK 38,South West,England,Rural,401 to 500m,FTTC,B,37.14180072,36.40423229,37.16764057,37.15245052,37.14556429,37.16195686,8.922885672,8.885977714,8.944780571,8.926133818,8.90144,8.986704,0.0022,0.0085,30.26992639,30.31542401,0.27098316,0.27358621,0.29888926,0.30343333,22.71237424,22.72752727,0,0.0001,304.3693689,296.6166482,0,0.0833,0.7381,0.1786,0,1170.409905,0.1071,0.7143,0.1786,0,1203.548536,0.5244,0.4756,0,0,3053.56427,0,1,0,0,3927.273685,0,1,0,0,2096.914723,0,1,0,0,3218.54595
515564,Sky 76,South East,England,Rural,401 to 500m,FTTC,B,66.76026169,64.24314286,67.12214371,66.57168436,66.01551714,66.82593686,18.64998706,18.34586143,18.69400771,18.65166186,18.447472,18.717504,0.0002,0,9.20054661,8.94578245,0.26046341,0.26096429,0.28656442,0.30877778,11.48175307,11.51086538,0.0001,0,126.0535608,127.6692222,0.1071,0.0625,0.7589,0.1786,0,992.118,0.0893,0.7321,0.1786,0,1032.581536,1,0,0,0,618.8700273,1,0,0,0,783.88925,0,1,0,0,577.7133144,0,1,0,0,594.5656275
812688,TalkTalk 38,North West,England,Urban,401 to 500m,FTTC,B,37.02218667,35.047236,37.35847743,36.1084651,35.17577943,36.88023943,9.326591505,9.289310571,9.333156286,9.314612392,9.277208,9.333168,0,0,5.48718115,5.43158542,0.26809494,0.2647619,0.25838291,0.3119,10.22408801,10.26903846,0,0.0002,246.0132791,258.9760577,0,0.0701,0.747,0.1829,0,980.1299482,0.0727,0.7455,0.1818,0,952.7921455,1,0,0,0,895.5651754,1,0,0,0,900.6285273,0,1,0,0,617.4741804,0,1,0,0,600.4833273
943034,Sky 76,Scotland,Scotland,Urban,401 to 500m,FTTC,B,73.61520944,67.89496743,74.676056,71.3146732,68.93412033,72.61857133,18.61042305,18.14075143,18.67913086,18.43290728,16.800056,18.679864,0,0,13.28633852,12.99723023,0.21717264,0.21877273,0.27275244,0.29185714,14.99660122,15.02885185,0,0.0003,138.4570866,136.1331,0,0.1262,0.691,0.1827,0,558.5837508,0.1667,0.619,0.2143,0,565.5543571,0.9967,0.0033,0,0,749.63146,0.975,0.025,0,0,1011.837268,0,1,0,0,331.8885559,0,1,0,0,404.2708372
940968,Vodafone UK 38,Wales,Wales,Urban,401 to 500m,FTTC,B,36.73779018,34.789928,37.20179857,36.45075294,35.26799143,36.62464343,8.910913681,8.834290286,8.940899429,8.90722816,8.680344,8.974648,0.004,0.0117,19.19463373,19.67061391,0.11839875,0.11304,0.37616822,0.382,11.05541041,11.07960377,0.0005,0.0014,150.2822523,164.8675614,0.0357,0.08,0.82,0.1,0,609.70526,,,,,,0,0.9565,0.0435,0,4113.6467,,,,,,0,1,0,0,647.035,,,,,
48529,Plusnet 76,South West,England,Rural,401 to 500m,FTTC,B,58.71899912,53.71058629,59.76197286,57.37196593,55.79625571,58.26634086,17.02152,13.89957114,17.38080171,17.28272326,4.79044,17.39508,0.0045,0.005,25.58140069,26.99522308,0.30693851,0.31174194,0.35567961,0.45232143,18.42644733,18.39996078,0.0021,0.0018,270.5085145,292.1391071,0.0357,0.0866,0.7343,0.1791,0,1130.708018,0.1071,0.7143,0.1786,0,1165.509375,1,0,0,0,696.0627259,1,0,0,0,814.9221091,0,1,0,0,1291.674549,0,1,0,0,1357.856691
939762,BT 76,Scotland,Scotland,Rural,401 to 500m,FTTC,B,32.35555717,29.12715057,33.58201714,31.35773091,30.3560348,31.021106,14.90048276,14.113366,15.28000171,14.81505855,10.814808,15.879784,0,0,28.25834425,28.64245089,0.29491321,0.30966667,0.3534566,0.281,19.48430428,19.60302083,0.0033,0.0082,201.5857879,209.4728824,1.3214,0.1223,0.6856,0.1921,0,620.394179,0.0667,0.5333,0.4,0,595.5834,0.9957,0.0043,0,0,1097.299649,1,0,0,0,1555.799778,0,1,0,0,972.6967467,0,1,0,0,1141.013889
814517,Sky 76,Scotland,Scotland,Urban,401 to 500m,FTTC,B,61.36930901,56.34695057,62.00677029,61.27514781,60.863444,61.678041,18.66155401,18.50601686,18.72661486,18.65300176,18.492464,18.776984,0.0001,0,16.38639495,16.05684057,0.25676254,0.25445,0.28513378,0.343,14.64217325,14.66785455,0.0007,0,139.524203,141.4684286,0.1429,0.12,0.6933,0.1867,0,691.5792367,0.1628,0.6512,0.186,0,740.6212326,1,0,0,0,830.6030825,1,0,0,0,1171.961927,0,1,0,0,778.3351186,0,1,0,0,823.7004048
939908,BT 76,South East,England,Rural,401 to 500m,FTTC,B,55.96084851,55.29355057,56.22770143,55.9839927,55.95741231,56.01868185,8.304877123,8.217652571,8.362027429,8.298922553,8.064728,8.519352,0,0,8.18991407,8.3287061,0.27579503,0.28022727,0.24830435,0.273375,7.12170138,7.14437736,0.0019,0.0013,98.13531522,97.95232609,1.3929,0.1238,0.6935,0.1827,0,540.7569598,0.1304,0.6739,0.1957,0,551.218587,1,0,0,0,620.3274427,1,0,0,0,636.6813696,0,1,0,0,2113.861076,0,1,0,0,2415.790804
941446,TalkTalk 38,Scotland,Scotland,Rural,401 to 500m,FTTC,B,26.49023548,21.61988733,28.27754533,26.1671033,25.41117067,27.06298933,6.348561195,6.115527666,6.432937666,6.2872368,5.070296,6.431256,0,0,34.63626114,34.51980153,0.61800769,0.622,0.90749231,1.01125,24.45188776,22.81844444,0.0003,0,252.9929091,224.0065455,0.0357,0.0467,0.82,0.1333,0,625.8881133,0.0476,0.8571,0.0952,0,579.0354286,0.9197,0.0803,0,0,1403.332182,1,0,0,0,1160.36825,0,1,0,0,749.4050569,0,1,0,0,709.1973158
2007,BT 76,London,England,Urban,401 to 500m,FTTC,B,62.54318257,56.36780657,64.30474057,60.43825522,59.11346343,61.18870943,18.54304299,18.31456314,18.57545029,18.49548308,18.120928,18.575864,0,0,5.62460371,5.78316863,0.17914423,0.18103846,0.55148553,1.417,4.89396641,5.49792593,0.0002,0.0001,83.5296352,84.17228,0.0714,,,,,,,,,,,1,0,0,0,573.3081226,1,0,0,0,679.7659216,,,,,,,,,,
141624,Sky 76,Scotland,Scotland,Urban,401 to 500m,FTTC,B,58.18923651,47.20247307,60.31114613,58.64894317,58.07722453,59.65306347,11.04001967,10.70685547,11.1448912,11.01541748,10.681496,11.388112,0,0,16.77185973,16.5375277,0.24451136,0.2524,0.33521023,0.34453333,18.46527714,18.473,0.0006,0.0005,174.9402407,174.1317241,0.1333,0.1307,0.5511,0.3182,0,1131.553676,0.1724,0.4828,0.3448,0,1183.188586,0.977,0.023,0,0,1146.002709,0.931,0.069,0,0,1620.389364,0,1,0,0,708.1783408,0,1,0,0,880.7686774
812458,BT 17,Yorkshire & Humberside,England,Urban,401 to 500m,ADSL,B,16.8769541,15.73568143,17.07218429,16.20373506,15.16953314,16.01400057,0.904633733,0.838756857,0.921872857,0.888791158,0.794656,0.927864,0,0,17.22800293,19.97534771,0.41923605,0.40383333,0.3530819,0.337,10.28253831,10.41548387,0.0003,0,261.6582891,258.5978667,0.0714,0.0905,0.6905,0.219,0,1047.012786,0.0556,0.6111,0.3333,0,903.2535,0.9663,0.0337,0,0,2058.695029,0.7222,0.2778,0,0,1861.475,0,1,0,0,1587.804962,0,1,0,0,1842.6504
948028,Virgin 100,Scotland,Scotland,Urban,401 to 500m,Cable,B,108.572206,100.2474128,110.1285296,103.7239236,100.2581024,108.4960432,5.996636509,5.7004656,6.0398784,5.9860888,5.638856,6.03752,0,0,11.67349161,11.91592275,0.83877358,1.558,0.17709434,0.186,19.28163208,19.58366667,0.0001,0,301.7769151,313.7894,0,0.1071,0.6429,0.25,0,538.5133214,0.2,0.6,0.2,0,656.7595,1,0,0,0,466.5745357,1,0,0,0,441.3401,0,1,0,0,870.0361897,0,1,0,0,1061.2374
34549,Virgin 100,Yorkshire & Humberside,England,Urban,401 to 500m,Cable,B,107.2169594,104.9541423,107.7374191,106.9411919,106.1835146,107.4096331,6.021022541,5.892697429,6.043115714,6.017613673,5.910248,6.054912,0,0,10.9286892,11.23139662,1.58547041,1.78236,0.06797337,0.09304167,14.60111854,14.89664286,0.0005,0,222.7068344,232.3288546,0.0357,0.1224,0.6985,0.1791,0,1066.030809,0.1429,0.6786,0.1786,0,1112.726482,1,0,0,0,436.5557621,1,0,0,0,483.0078393,0,1,0,0,615.1619555,0,1,0,0,634.6712679
939840,BT 76,North West,England,Urban,401 to 500m,FTTC,B,62.79923365,59.53295886,63.27908371,62.95449123,62.41127543,63.20571057,16.05233748,15.87236143,16.13261914,16.02882431,15.319608,16.880632,0,0,18.52560294,18.73451404,0.23237383,0.23296429,0.29985358,0.38122222,10.95431003,11.00586538,0.0004,0,115.9108591,117.9040377,0.3214,0.1223,0.7064,0.1713,0,572.6895963,0.1455,0.6727,0.1818,0,591.6424364,1,0,0,0,578.4244427,1,0,0,0,620.089537,0,1,0,0,743.5040031,0,1,0,0,1025.739593
